episode_id,policy_path_id,window_start,cycle_id,cycle_start_time_s,posting_end_time_s,cycle_end_time_s,n_posted_orders,n_filled_orders,n_canceled_orders
4,2,2025-05-29 10:34:00.013360-04:00,2,0.9018949763851111,1.001894976385111,1.3027961371599908,10,3,7
4,3,2025-05-29 10:34:00.013360-04:00,0,0.0,0.1,0.40083242684057874,10,3,7
4,3,2025-05-29 10:34:00.013360-04:00,1,0.4508324268405787,0.5508324268405788,0.8515796872070507,10,3,7
4,3,2025-05-29 10:34:00.013360-04:00,2,0.9015796872070507,1.0015796872070508,1.3023516698588586,10,3,7
4,4,2025-05-29 10:34:00.013360-04:00,0,0.0,0.1,0.4009465483653843,10,3,7
4,4,2025-05-29 10:34:00.013360-04:00,1,0.4509465483653843,0.5509465483653843,0.8519224173309332,10,3,7
4,4,2025-05-29 10:34:00.013360-04:00,2,0.9019224173309333,1.0019224173309333,1.3029074428810643,10,3,7
4,5,2025-05-29 10:34:00.013360-04:00,0,0.0,0.1,0.40094328723846717,10,3,7
4,5,2025-05-29 10:34:00.013360-04:00,1,0.45094328723846716,0.5509432872384672,0.851877734680108,10,3,7
4,5,2025-05-29 10:34:00.013360-04:00,2,0.901877734680108,1.001877734680108,1.3024340883997898,10,3,7
4,6,2025-05-29 10:34:00.013360-04:00,0,0.0,0.1,0.4009829012415444,10,3,7
4,6,2025-05-29 10:34:00.013360-04:00,1,0.4509829012415444,0.5509829012415444,0.9150027959113574,10,3,7
4,6,2025-05-29 10:34:00.013360-04:00,2,0.9650027959113574,1.0650027959113575,1.365810074401651,10,3,7
4,7,2025-05-29 10:34:00.013360-04:00,0,0.0,0.1,0.4009326238369561,10,3,7
4,7,2025-05-29 10:34:00.013360-04:00,1,0.4509326238369561,0.5509326238369561,0.8519322178765139,10,3,7
4,7,2025-05-29 10:34:00.013360-04:00,2,0.9019322178765139,1.001932217876514,1.302926298573827,10,3,7
4,8,2025-05-29 10:34:00.013360-04:00,0,0.0,0.1,0.40099759918088346,10,3,7
4,8,2025-05-29 10:34:00.013360-04:00,1,0.45099759918088345,0.5509975991808834,0.8519065395467197,10,3,7
4,8,2025-05-29 10:34:00.013360-04:00,2,0.9019065395467197,1.0019065395467197,1.3027306508998073,10,3,7
4,9,2025-05-29 10:34:00.013360-04:00,0,0.0,0.1,0.4007244849518368,10,3,7
4,9,2025-05-29 10:34:00.013360-04:00,1,0.4507244849518368,0.5507244849518368,0.85150358312322,10,3,7
4,9,2025-05-29 10:34:00.013360-04:00,2,0.9015035831232201,1.0015035831232202,1.3022778821200867,10,3,7
5,0,2025-05-29 10:35:00.009384-04:00,0,0.0,0.1,0.4009890260916067,10,3,7
5,0,2025-05-29 10:35:00.009384-04:00,1,0.4509890260916067,0.5509890260916067,0.851727192481243,10,3,7
5,0,2025-05-29 10:35:00.009384-04:00,2,0.901727192481243,1.001727192481243,1.3027240214337343,10,3,7
5,1,2025-05-29 10:35:00.009384-04:00,0,0.0,0.1,0.41879314578373616,10,3,7
5,1,2025-05-29 10:35:00.009384-04:00,1,0.46879314578373615,0.5687931457837362,0.8697690517247558,10,3,7
5,1,2025-05-29 10:35:00.009384-04:00,2,0.9197690517247559,1.019769051724756,1.3207156021351725,10,3,7
5,2,2025-05-29 10:35:00.009384-04:00,0,0.0,0.1,0.4009927136270196,10,3,7
5,2,2025-05-29 10:35:00.009384-04:00,1,0.4509927136270196,0.5509927136270196,0.8519383864713939,10,3,7
5,2,2025-05-29 10:35:00.009384-04:00,2,0.9019383864713939,1.001938386471394,1.302919386630957,10,3,7
5,3,2025-05-29 10:35:00.009384-04:00,0,0.0,0.1,0.4005152118746797,10,3,7
5,3,2025-05-29 10:35:00.009384-04:00,1,0.4505152118746797,0.5505152118746797,0.8513015095209866,10,3,7
5,3,2025-05-29 10:35:00.009384-04:00,2,0.9013015095209866,1.0013015095209867,1.3021563518854034,10,3,7
5,4,2025-05-29 10:35:00.009384-04:00,0,0.0,0.1,0.40089066587573063,10,3,7
5,4,2025-05-29 10:35:00.009384-04:00,1,0.4508906658757306,0.5508906658757307,0.8517095751387496,10,3,7
5,4,2025-05-29 10:35:00.009384-04:00,2,0.9017095751387496,1.0017095751387497,1.6615250073576477,10,3,7
5,5,2025-05-29 10:35:00.009384-04:00,0,0.0,0.1,0.40083550446785776,10,3,7
5,5,2025-05-29 10:35:00.009384-04:00,1,0.45083550446785775,0.5508355044678578,0.8514599766717625,10,3,7
