episode_id,policy_path_id,window_start,cycle_id,order_id,order_slot,post_time_s,qty,filled,fill_time_s,cancel_time_s,terminal_time_s,terminal_action
0,3,2025-05-29 10:30:00.006003-04:00,0,9,9,0.09,1,False,,0.4008603634598375,0.4008603634598375,cancel
0,3,2025-05-29 10:30:00.006003-04:00,1,10,0,0.4508603634598375,1,True,0.6572790645055272,,0.6572790645055272,fill
0,3,2025-05-29 10:30:00.006003-04:00,1,11,1,0.4608603634598375,1,True,0.6586057896957525,,0.6586057896957525,fill
0,3,2025-05-29 10:30:00.006003-04:00,1,12,2,0.4708603634598375,1,False,,0.851091090931717,0.851091090931717,cancel
0,3,2025-05-29 10:30:00.006003-04:00,1,13,3,0.4808603634598375,1,False,,0.8511080311306435,0.8511080311306435,cancel
0,3,2025-05-29 10:30:00.006003-04:00,1,14,4,0.49086036345983747,1,False,,0.8511354707933793,0.8511354707933793,cancel
0,3,2025-05-29 10:30:00.006003-04:00,1,15,5,0.5008603634598375,1,False,,0.8512953738385622,0.8512953738385622,cancel
0,3,2025-05-29 10:30:00.006003-04:00,1,16,6,0.5108603634598374,1,False,,0.8514588877294021,0.8514588877294021,cancel
0,3,2025-05-29 10:30:00.006003-04:00,1,17,7,0.5208603634598374,1,False,,0.8516365424511635,0.8516365424511635,cancel
0,3,2025-05-29 10:30:00.006003-04:00,1,18,8,0.5308603634598374,1,False,,0.8516576844157965,0.8516576844157965,cancel
0,3,2025-05-29 10:30:00.006003-04:00,1,19,9,0.5408603634598375,1,False,,0.8517110781690638,0.8517110781690638,cancel
0,3,2025-05-29 10:30:00.006003-04:00,2,20,0,0.9017110781690638,1,True,1.1877352172440814,,1.1877352172440814,fill
0,3,2025-05-29 10:30:00.006003-04:00,2,21,1,0.9117110781690638,1,True,1.1889389361469913,,1.1889389361469913,fill
0,3,2025-05-29 10:30:00.006003-04:00,2,22,2,0.9217110781690638,1,False,,1.301818679687306,1.301818679687306,cancel
0,3,2025-05-29 10:30:00.006003-04:00,2,23,3,0.9317110781690638,1,False,,1.3018315151211484,1.3018315151211484,cancel
0,3,2025-05-29 10:30:00.006003-04:00,2,24,4,0.9417110781690639,1,False,,1.3018917027095265,1.3018917027095265,cancel
0,3,2025-05-29 10:30:00.006003-04:00,2,25,5,0.9517110781690639,1,False,,1.3019162292764295,1.3019162292764295,cancel
0,3,2025-05-29 10:30:00.006003-04:00,2,26,6,0.9617110781690639,1,False,,1.3021222950189135,1.3021222950189135,cancel
0,3,2025-05-29 10:30:00.006003-04:00,2,27,7,0.9717110781690639,1,False,,1.3021285615252018,1.3021285615252018,cancel
0,3,2025-05-29 10:30:00.006003-04:00,2,28,8,0.9817110781690638,1,False,,1.30227359960462,1.30227359960462,cancel
0,3,2025-05-29 10:30:00.006003-04:00,2,29,9,0.9917110781690638,1,False,,1.3025216653988487,1.3025216653988487,cancel
0,4,2025-05-29 10:30:00.006003-04:00,0,0,0,0.0,1,True,0.19341494443551788,,0.19341494443551788,fill
0,4,2025-05-29 10:30:00.006003-04:00,0,1,1,0.01,1,False,,0.4002493019897557,0.4002493019897557,cancel
0,4,2025-05-29 10:30:00.006003-04:00,0,2,2,0.02,1,False,,0.40034825909299454,0.40034825909299454,cancel
0,4,2025-05-29 10:30:00.006003-04:00,0,3,3,0.03,1,False,,0.40050082959692185,0.40050082959692185,cancel
0,4,2025-05-29 10:30:00.006003-04:00,0,4,4,0.04,1,False,,0.4006483818381118,0.4006483818381118,cancel
0,4,2025-05-29 10:30:00.006003-04:00,0,5,5,0.05,1,False,,0.40069274682173867,0.40069274682173867,cancel
0,4,2025-05-29 10:30:00.006003-04:00,0,6,6,0.06,1,False,,0.4007721927656376,0.4007721927656376,cancel
0,4,2025-05-29 10:30:00.006003-04:00,0,7,7,0.07,1,False,,0.4007987705494203,0.4007987705494203,cancel
0,4,2025-05-29 10:30:00.006003-04:00,0,8,8,0.08,1,False,,0.4008671626336528,0.4008671626336528,cancel
0,4,2025-05-29 10:30:00.006003-04:00,0,9,9,0.09,1,False,,0.4009280680086832,0.4009280680086832,cancel
0,4,2025-05-29 10:30:00.006003-04:00,1,10,0,0.4509280680086832,1,True,0.5826885848386649,,0.5826885848386649,fill
0,4,2025-05-29 10:30:00.006003-04:00,1,11,1,0.4609280680086832,1,True,0.6068483430424092,,0.6068483430424092,fill
0,4,2025-05-29 10:30:00.006003-04:00,1,12,2,0.4709280680086832,1,False,,0.8509874313561968,0.8509874313561968,cancel
0,4,2025-05-29 10:30:00.006003-04:00,1,13,3,0.48092806800868315,1,False,,0.8510458833264837,0.8510458833264837,cancel
0,4,2025-05-29 10:30:00.006003-04:00,1,14,4,0.49092806800868316,1,False,,0.8512079918458002,0.8512079918458002,cancel
0,4,2025-05-29 10:30:00.006003-04:00,1,15,5,0.5009280680086832,1,False,,0.851292739723898,0.851292739723898,cancel
0,4,2025-05-29 10:30:00.006003-04:00,1,16,6,0.5109280680086832,1,False,,0.8513194070432354,0.8513194070432354,cancel
0,4,2025-05-29 10:30:00.006003-04:00,1,17,7,0.5209280680086832,1,False,,0.8516435165920037,0.8516435165920037,cancel
0,4,2025-05-29 10:30:00.006003-04:00,1,18,8,0.5309280680086832,1,False,,0.8519053822446127,0.8519053822446127,cancel
0,4,2025-05-29 10:30:00.006003-04:00,1,19,9,0.5409280680086832,1,False,,0.8519176401298592,0.8519176401298592,cancel
0,4,2025-05-29 10:30:00.006003-04:00,2,20,0,0.9019176401298592,1,True,1.0623434390206437,,1.0623434390206437,fill
0,4,2025-05-29 10:30:00.006003-04:00,2,21,1,0.9119176401298592,1,True,1.0643902018298868,,1.0643902018298868,fill
0,4,2025-05-29 10:30:00.006003-04:00,2,22,2,0.9219176401298592,1,True,1.065449882418758,,1.065449882418758,fill
0,4,2025-05-29 10:30:00.006003-04:00,2,23,3,0.9319176401298592,1,True,1.0933781538769745,,1.0933781538769745,fill
0,4,2025-05-29 10:30:00.006003-04:00,2,24,4,0.9419176401298592,1,True,1.0958753899419265,,1.0958753899419265,fill
0,4,2025-05-29 10:30:00.006003-04:00,2,25,5,0.9519176401298592,1,False,,1.302376162341367,1.302376162341367,cancel
0,4,2025-05-29 10:30:00.006003-04:00,2,26,6,0.9619176401298593,1,False,,1.3023946104505228,1.3023946104505228,cancel
0,4,2025-05-29 10:30:00.006003-04:00,2,27,7,0.9719176401298593,1,False,,1.3024778562613806,1.3024778562613806,cancel
0,4,2025-05-29 10:30:00.006003-04:00,2,28,8,0.9819176401298592,1,False,,1.3025772028482643,1.3025772028482643,cancel
0,4,2025-05-29 10:30:00.006003-04:00,2,29,9,0.9919176401298592,1,False,,1.3028865793077005,1.3028865793077005,cancel
0,5,2025-05-29 10:30:00.006003-04:00,0,0,0,0.0,1,True,0.3266514198901442,,0.3266514198901442,fill
0,5,2025-05-29 10:30:00.006003-04:00,0,1,1,0.01,1,False,,0.40009267780109153,0.40009267780109153,cancel
0,5,2025-05-29 10:30:00.006003-04:00,0,2,2,0.02,1,False,,0.4001271656279361,0.4001271656279361,cancel
0,5,2025-05-29 10:30:00.006003-04:00,0,3,3,0.03,1,False,,0.4001313153141355,0.4001313153141355,cancel
0,5,2025-05-29 10:30:00.006003-04:00,0,4,4,0.04,1,False,,0.40024165352283814,0.40024165352283814,cancel
0,5,2025-05-29 10:30:00.006003-04:00,0,5,5,0.05,1,False,,0.4004149806474588,0.4004149806474588,cancel
0,5,2025-05-29 10:30:00.006003-04:00,0,6,6,0.06,1,False,,0.40067886711646944,0.40067886711646944,cancel
0,5,2025-05-29 10:30:00.006003-04:00,0,7,7,0.07,1,False,,0.40078416346603035,0.40078416346603035,cancel
0,5,2025-05-29 10:30:00.006003-04:00,0,8,8,0.08,1,False,,0.4007990697671512,0.4007990697671512,cancel
0,5,2025-05-29 10:30:00.006003-04:00,0,9,9,0.09,1,False,,0.4009920165284184,0.4009920165284184,cancel
0,5,2025-05-29 10:30:00.006003-04:00,1,10,0,0.4509920165284184,1,True,0.5635612685948953,,0.5635612685948953,fill
0,5,2025-05-29 10:30:00.006003-04:00,1,11,1,0.4609920165284184,1,True,0.5809321924058983,,0.5809321924058983,fill
0,5,2025-05-29 10:30:00.006003-04:00,1,12,2,0.47099201652841843,1,False,,0.851088479693679,0.851088479693679,cancel
0,5,2025-05-29 10:30:00.006003-04:00,1,13,3,0.4809920165284184,1,False,,0.8512102584358245,0.8512102584358245,cancel
0,5,2025-05-29 10:30:00.006003-04:00,1,14,4,0.4909920165284184,1,False,,0.851259647060054,0.851259647060054,cancel
0,5,2025-05-29 10:30:00.006003-04:00,1,15,5,0.5009920165284184,1,False,,0.8513520993502226,0.8513520993502226,cancel
0,5,2025-05-29 10:30:00.006003-04:00,1,16,6,0.5109920165284184,1,False,,0.851456545465328,0.851456545465328,cancel
0,5,2025-05-29 10:30:00.006003-04:00,1,17,7,0.5209920165284184,1,False,,0.8516233219437012,0.8516233219437012,cancel
0,5,2025-05-29 10:30:00.006003-04:00,1,18,8,0.5309920165284184,1,False,,0.8516847963178718,0.8516847963178718,cancel
0,5,2025-05-29 10:30:00.006003-04:00,1,19,9,0.5409920165284184,1,False,,0.8519847587652122,0.8519847587652122,cancel
0,5,2025-05-29 10:30:00.006003-04:00,2,20,0,0.9019847587652122,1,True,1.0848845977728663,,1.0848845977728663,fill
0,5,2025-05-29 10:30:00.006003-04:00,2,21,1,0.9119847587652122,1,False,,1.3019994944775237,1.3019994944775237,cancel
0,5,2025-05-29 10:30:00.006003-04:00,2,22,2,0.9219847587652122,1,False,,1.3021414172062966,1.3021414172062966,cancel
0,5,2025-05-29 10:30:00.006003-04:00,2,23,3,0.9319847587652123,1,False,,1.3021626241674273,1.3021626241674273,cancel
0,5,2025-05-29 10:30:00.006003-04:00,2,24,4,0.9419847587652123,1,False,,1.3021754002558081,1.3021754002558081,cancel
0,5,2025-05-29 10:30:00.006003-04:00,2,25,5,0.9519847587652123,1,False,,1.30230782221338,1.30230782221338,cancel
0,5,2025-05-29 10:30:00.006003-04:00,2,26,6,0.9619847587652122,1,False,,1.302430377187885,1.302430377187885,cancel
0,5,2025-05-29 10:30:00.006003-04:00,2,27,7,0.9719847587652122,1,False,,1.3024732437527586,1.3024732437527586,cancel
0,5,2025-05-29 10:30:00.006003-04:00,2,28,8,0.9819847587652122,1,False,,1.3028033526044454,1.3028033526044454,cancel
0,5,2025-05-29 10:30:00.006003-04:00,2,29,9,0.9919847587652122,1,False,,1.302963501767098,1.302963501767098,cancel
0,6,2025-05-29 10:30:00.006003-04:00,0,0,0,0.0,1,False,,0.4000818754125614,0.4000818754125614,cancel
0,6,2025-05-29 10:30:00.006003-04:00,0,1,1,0.01,1,False,,0.4001790243722456,0.4001790243722456,cancel
0,6,2025-05-29 10:30:00.006003-04:00,0,2,2,0.02,1,False,,0.4002204167947454,0.4002204167947454,cancel
0,6,2025-05-29 10:30:00.006003-04:00,0,3,3,0.03,1,False,,0.4002354923138705,0.4002354923138705,cancel
0,6,2025-05-29 10:30:00.006003-04:00,0,4,4,0.04,1,False,,0.4006105310680759,0.4006105310680759,cancel
0,6,2025-05-29 10:30:00.006003-04:00,0,5,5,0.05,1,False,,0.4006329460931227,0.4006329460931227,cancel
0,6,2025-05-29 10:30:00.006003-04:00,0,6,6,0.06,1,False,,0.40067906348713156,0.40067906348713156,cancel
0,6,2025-05-29 10:30:00.006003-04:00,0,7,7,0.07,1,False,,0.40091924329619183,0.40091924329619183,cancel
0,6,2025-05-29 10:30:00.006003-04:00,0,8,8,0.08,1,False,,0.40095222191294455,0.40095222191294455,cancel
0,6,2025-05-29 10:30:00.006003-04:00,0,9,9,0.09,1,False,,0.4009539437520781,0.4009539437520781,cancel
0,6,2025-05-29 10:30:00.006003-04:00,1,10,0,0.4509539437520781,1,True,0.5531028998086559,,0.5531028998086559,fill
