episode_id,policy_path_id,window_start,cycle_id,order_id,order_slot,post_time_s,fill_time_s,qty,impact_left,cost_jump,contribution,cumulative_cost
5,8,2025-05-29 10:35:00.009384-04:00,2,22,2,0.9218852981790162,1.0766937114885153,1,0.0025883824511658167,0.0025883824511658167,0.0025883824511658167,0.009872201574142161
5,9,2025-05-29 10:35:00.009384-04:00,1,10,0,0.4508523249096123,0.6694644999090071,1,0.0019806652664933395,0.0019806652664933395,0.0019806652664933395,0.0019806652664933395
5,9,2025-05-29 10:35:00.009384-04:00,1,11,1,0.4608523249096123,0.6765470809667975,1,0.0021087585386606,0.0021087585386606,0.0021087585386606,0.00408942380515394
5,9,2025-05-29 10:35:00.009384-04:00,2,20,0,0.9017948127454676,1.1849988530035538,1,0.0031619486658613586,0.0031619486658613586,0.0031619486658613586,0.007251372471015299
5,9,2025-05-29 10:35:00.009384-04:00,2,21,1,0.9117948127454676,1.2012649941431472,1,0.0031619486658613586,0.0031619486658613586,0.0031619486658613586,0.010413321136876657
6,0,2025-05-29 10:36:00.033398-04:00,0,0,0,0.0,0.14373369050149334,1,0.00011354858734611058,0.00011354858734611058,0.00011354858734611058,0.00011354858734611058
6,0,2025-05-29 10:36:00.033398-04:00,0,1,1,0.01,0.16929623596343088,1,0.0004346905455971376,0.0004346905455971376,0.0004346905455971376,0.0005482391329432482
6,0,2025-05-29 10:36:00.033398-04:00,0,2,2,0.02,0.18074375485086264,1,0.0004346905455971376,0.0004346905455971376,0.0004346905455971376,0.0009829296785403858
6,0,2025-05-29 10:36:00.033398-04:00,0,3,3,0.03,0.1878617868497539,1,0.0004346905455971376,0.0004346905455971376,0.0004346905455971376,0.0014176202241375233
6,0,2025-05-29 10:36:00.033398-04:00,0,4,4,0.04,0.18834946348965406,1,0.0004346905455971376,0.0004346905455971376,0.0004346905455971376,0.0018523107697346608
6,0,2025-05-29 10:36:00.033398-04:00,1,10,0,0.45097808502872716,0.6206235033299923,1,0.000762360630807872,0.000762360630807872,0.000762360630807872,0.002614671400542533
6,1,2025-05-29 10:36:00.033398-04:00,0,0,0,0.0,0.6477175086527345,1,0.000899400630807872,0.000899400630807872,0.000899400630807872,0.000899400630807872
6,1,2025-05-29 10:36:00.033398-04:00,2,20,0,1.159443616676303,1.2815896571984875,1,0.0019633689134847788,0.0019633689134847788,0.0019633689134847788,0.0028627695442926507
6,1,2025-05-29 10:36:00.033398-04:00,2,21,1,1.169443616676303,1.2881625436715838,1,0.0019633689134847788,0.0019633689134847788,0.0019633689134847788,0.0048261384577774295
6,1,2025-05-29 10:36:00.033398-04:00,2,22,2,1.179443616676303,1.2941067628228051,1,0.0019633689134847788,0.0019633689134847788,0.0019633689134847788,0.006789507371262209
6,2,2025-05-29 10:36:00.033398-04:00,1,10,0,0.45087711153662025,0.6354525641581681,1,0.0007794906308078721,0.0007794906308078721,0.0007794906308078721,0.0007794906308078721
6,2,2025-05-29 10:36:00.033398-04:00,1,11,1,0.46087711153662025,0.638203416868757,1,0.0007794906308078721,0.0007794906308078721,0.0007794906308078721,0.0015589812616157441
6,2,2025-05-29 10:36:00.033398-04:00,2,20,0,0.9018038763139403,1.073455329713387,1,0.0023230989134847787,0.0023230989134847787,0.0023230989134847787,0.003882080175100523
6,2,2025-05-29 10:36:00.033398-04:00,2,21,1,0.9118038763139403,1.0752519211155782,1,0.0023230989134847787,0.0023230989134847787,0.0023230989134847787,0.006205179088585302
6,3,2025-05-29 10:36:00.033398-04:00,2,20,0,0.9019474155421578,1.0484558143469607,1,0.002460138913484779,0.002460138913484779,0.002460138913484779,0.002460138913484779
6,4,2025-05-29 10:36:00.033398-04:00,0,0,0,0.0,0.6738899995898007,1,0.000899400630807872,0.000899400630807872,0.000899400630807872,0.000899400630807872
6,4,2025-05-29 10:36:00.033398-04:00,1,10,0,0.7348867935207377,0.9207186270281897,1,0.0006623419593055384,0.0006623419593055384,0.0006623419593055384,0.0015617425901134105
6,5,2025-05-29 10:36:00.033398-04:00,0,0,0,0.0,0.5534222285694615,1,0.000899400630807872,0.000899400630807872,0.000899400630807872,0.000899400630807872
6,5,2025-05-29 10:36:00.033398-04:00,1,10,0,0.6141077190518501,0.808566247227107,1,0.001741369593055384,0.001741369593055384,0.001741369593055384,0.0026407702238632562
6,5,2025-05-29 10:36:00.033398-04:00,1,11,1,0.6241077190518501,0.8103106756813792,1,0.001741369593055384,0.001741369593055384,0.001741369593055384,0.0043821398169186405
6,5,2025-05-29 10:36:00.033398-04:00,1,12,2,0.6341077190518501,0.8270275720222626,1,0.001741369593055384,0.001741369593055384,0.001741369593055384,0.006123509409974024
6,5,2025-05-29 10:36:00.033398-04:00,1,13,3,0.6441077190518502,0.8320538837528557,1,0.001741369593055384,0.001741369593055384,0.001741369593055384,0.007864879003029408
