time_s,n_samples,mean_cost,std_cost,q05_cost,q25_cost,median_cost,q75_cost,q95_cost
2.306,200,0.35012197835851083,0.3225194993051795,0.0,0.14833593401149714,0.2718092821050522,0.46630098976596407,0.97630909807025
2.308,200,0.35012197835851083,0.3225194993051795,0.0,0.14833593401149714,0.2718092821050522,0.46630098976596407,0.97630909807025
2.31,200,0.35012197835851083,0.3225194993051795,0.0,0.14833593401149714,0.2718092821050522,0.46630098976596407,0.97630909807025
2.312,200,0.35012197835851083,0.3225194993051795,0.0,0.14833593401149714,0.2718092821050522,0.46630098976596407,0.97630909807025
2.314,200,0.35012197835851083,0.3225194993051795,0.0,0.14833593401149714,0.2718092821050522,0.46630098976596407,0.97630909807025
2.316,200,0.35012197835851083,0.3225194993051795,0.0,0.14833593401149714,0.2718092821050522,0.46630098976596407,0.97630909807025
2.318,200,0.35012197835851083,0.3225194993051795,0.0,0.14833593401149714,0.2718092821050522,0.46630098976596407,0.97630909807025
2.32,200,0.35012197835851083,0.3225194993051795,0.0,0.14833593401149714,0.2718092821050522,0.46630098976596407,0.97630909807025
2.322,200,0.35012197835851083,0.3225194993051795,0.0,0.14833593401149714,0.2718092821050522,0.46630098976596407,0.97630909807025
2.324,200,0.35012197835851083,0.3225194993051795,0.0,0.14833593401149714,0.2718092821050522,0.46630098976596407,0.97630909807025
2.326,200,0.35012197835851083,0.3225194993051795,0.0,0.14833593401149714,0.2718092821050522,0.46630098976596407,0.97630909807025
2.328,200,0.35012197835851083,0.3225194993051795,0.0,0.14833593401149714,0.2718092821050522,0.46630098976596407,0.97630909807025
2.33,200,0.35012197835851083,0.3225194993051795,0.0,0.14833593401149714,0.2718092821050522,0.46630098976596407,0.97630909807025
2.332,200,0.35012197835851083,0.3225194993051795,0.0,0.14833593401149714,0.2718092821050522,0.46630098976596407,0.97630909807025
2.334,200,0.35012197835851083,0.3225194993051795,0.0,0.14833593401149714,0.2718092821050522,0.46630098976596407,0.97630909807025
2.336,200,0.35012197835851083,0.3225194993051795,0.0,0.14833593401149714,0.2718092821050522,0.46630098976596407,0.97630909807025
2.338,200,0.35012197835851083,0.3225194993051795,0.0,0.14833593401149714,0.2718092821050522,0.46630098976596407,0.97630909807025
2.34,200,0.35012197835851083,0.3225194993051795,0.0,0.14833593401149714,0.2718092821050522,0.46630098976596407,0.97630909807025
2.342,200,0.35012197835851083,0.3225194993051795,0.0,0.14833593401149714,0.2718092821050522,0.46630098976596407,0.97630909807025
2.344,200,0.35012197835851083,0.3225194993051795,0.0,0.14833593401149714,0.2718092821050522,0.46630098976596407,0.97630909807025
2.346,200,0.35012197835851083,0.3225194993051795,0.0,0.14833593401149714,0.2718092821050522,0.46630098976596407,0.97630909807025
2.348,200,0.35012197835851083,0.3225194993051795,0.0,0.14833593401149714,0.2718092821050522,0.46630098976596407,0.97630909807025
2.35,200,0.35012197835851083,0.3225194993051795,0.0,0.14833593401149714,0.2718092821050522,0.46630098976596407,0.97630909807025
2.352,200,0.35012197835851083,0.3225194993051795,0.0,0.14833593401149714,0.2718092821050522,0.46630098976596407,0.97630909807025
2.354,200,0.35012197835851083,0.3225194993051795,0.0,0.14833593401149714,0.2718092821050522,0.46630098976596407,0.97630909807025
2.356,200,0.35012197835851083,0.3225194993051795,0.0,0.14833593401149714,0.2718092821050522,0.46630098976596407,0.97630909807025
2.358,200,0.35012197835851083,0.3225194993051795,0.0,0.14833593401149714,0.2718092821050522,0.46630098976596407,0.97630909807025
2.36,200,0.35012197835851083,0.3225194993051795,0.0,0.14833593401149714,0.2718092821050522,0.46630098976596407,0.97630909807025
2.362,200,0.35012197835851083,0.3225194993051795,0.0,0.14833593401149714,0.2718092821050522,0.46630098976596407,0.97630909807025
2.364,200,0.35012197835851083,0.3225194993051795,0.0,0.14833593401149714,0.2718092821050522,0.46630098976596407,0.97630909807025
2.366,200,0.35012197835851083,0.3225194993051795,0.0,0.14833593401149714,0.2718092821050522,0.46630098976596407,0.97630909807025
2.368,200,0.35012197835851083,0.3225194993051795,0.0,0.14833593401149714,0.2718092821050522,0.46630098976596407,0.97630909807025
2.37,200,0.35012197835851083,0.3225194993051795,0.0,0.14833593401149714,0.2718092821050522,0.46630098976596407,0.97630909807025
2.372,200,0.35012197835851083,0.3225194993051795,0.0,0.14833593401149714,0.2718092821050522,0.46630098976596407,0.97630909807025
2.374,200,0.35012197835851083,0.3225194993051795,0.0,0.14833593401149714,0.2718092821050522,0.46630098976596407,0.97630909807025
2.376,200,0.35012197835851083,0.3225194993051795,0.0,0.14833593401149714,0.2718092821050522,0.46630098976596407,0.97630909807025
2.378,200,0.35012197835851083,0.3225194993051795,0.0,0.14833593401149714,0.2718092821050522,0.46630098976596407,0.97630909807025
2.38,200,0.35012197835851083,0.3225194993051795,0.0,0.14833593401149714,0.2718092821050522,0.46630098976596407,0.97630909807025
2.382,200,0.35012197835851083,0.3225194993051795,0.0,0.14833593401149714,0.2718092821050522,0.46630098976596407,0.97630909807025
2.384,200,0.35012197835851083,0.3225194993051795,0.0,0.14833593401149714,0.2718092821050522,0.46630098976596407,0.97630909807025
2.386,200,0.35012197835851083,0.3225194993051795,0.0,0.14833593401149714,0.2718092821050522,0.46630098976596407,0.97630909807025
2.388,200,0.35012197835851083,0.3225194993051795,0.0,0.14833593401149714,0.2718092821050522,0.46630098976596407,0.97630909807025
2.39,200,0.35012197835851083,0.3225194993051795,0.0,0.14833593401149714,0.2718092821050522,0.46630098976596407,0.97630909807025
2.392,200,0.35012197835851083,0.3225194993051795,0.0,0.14833593401149714,0.2718092821050522,0.46630098976596407,0.97630909807025
2.394,200,0.35012197835851083,0.3225194993051795,0.0,0.14833593401149714,0.2718092821050522,0.46630098976596407,0.97630909807025
2.396,200,0.35012197835851083,0.3225194993051795,0.0,0.14833593401149714,0.2718092821050522,0.46630098976596407,0.97630909807025
2.398,200,0.35012197835851083,0.3225194993051795,0.0,0.14833593401149714,0.2718092821050522,0.46630098976596407,0.97630909807025
2.4,200,0.35012197835851083,0.3225194993051795,0.0,0.14833593401149714,0.2718092821050522,0.46630098976596407,0.97630909807025
2.402,200,0.35012197835851083,0.3225194993051795,0.0,0.14833593401149714,0.2718092821050522,0.46630098976596407,0.97630909807025
2.404,200,0.35012197835851083,0.3225194993051795,0.0,0.14833593401149714,0.2718092821050522,0.46630098976596407,0.97630909807025
2.406,200,0.35012197835851083,0.3225194993051795,0.0,0.14833593401149714,0.2718092821050522,0.46630098976596407,0.97630909807025
2.408,200,0.35012197835851083,0.3225194993051795,0.0,0.14833593401149714,0.2718092821050522,0.46630098976596407,0.97630909807025
2.41,200,0.35012197835851083,0.3225194993051795,0.0,0.14833593401149714,0.2718092821050522,0.46630098976596407,0.97630909807025
2.412,200,0.35012197835851083,0.3225194993051795,0.0,0.14833593401149714,0.2718092821050522,0.46630098976596407,0.97630909807025
2.414,200,0.35012197835851083,0.3225194993051795,0.0,0.14833593401149714,0.2718092821050522,0.46630098976596407,0.97630909807025
2.416,200,0.35012197835851083,0.3225194993051795,0.0,0.14833593401149714,0.2718092821050522,0.46630098976596407,0.97630909807025
2.418,200,0.35012197835851083,0.3225194993051795,0.0,0.14833593401149714,0.2718092821050522,0.46630098976596407,0.97630909807025
2.42,200,0.35012197835851083,0.3225194993051795,0.0,0.14833593401149714,0.2718092821050522,0.46630098976596407,0.97630909807025
2.422,200,0.35012197835851083,0.3225194993051795,0.0,0.14833593401149714,0.2718092821050522,0.46630098976596407,0.97630909807025
2.424,200,0.35012197835851083,0.3225194993051795,0.0,0.14833593401149714,0.2718092821050522,0.46630098976596407,0.97630909807025
2.426,200,0.35012197835851083,0.3225194993051795,0.0,0.14833593401149714,0.2718092821050522,0.46630098976596407,0.97630909807025
2.428,200,0.35012197835851083,0.3225194993051795,0.0,0.14833593401149714,0.2718092821050522,0.46630098976596407,0.97630909807025
2.43,200,0.35012197835851083,0.3225194993051795,0.0,0.14833593401149714,0.2718092821050522,0.46630098976596407,0.97630909807025
2.432,200,0.35012197835851083,0.3225194993051795,0.0,0.14833593401149714,0.2718092821050522,0.46630098976596407,0.97630909807025
2.434,200,0.35012197835851083,0.3225194993051795,0.0,0.14833593401149714,0.2718092821050522,0.46630098976596407,0.97630909807025
2.436,200,0.35012197835851083,0.3225194993051795,0.0,0.14833593401149714,0.2718092821050522,0.46630098976596407,0.97630909807025
2.438,200,0.35012197835851083,0.3225194993051795,0.0,0.14833593401149714,0.2718092821050522,0.46630098976596407,0.97630909807025
2.44,200,0.35012197835851083,0.3225194993051795,0.0,0.14833593401149714,0.2718092821050522,0.46630098976596407,0.97630909807025
2.442,200,0.35012197835851083,0.3225194993051795,0.0,0.14833593401149714,0.2718092821050522,0.46630098976596407,0.97630909807025
2.444,200,0.35012197835851083,0.3225194993051795,0.0,0.14833593401149714,0.2718092821050522,0.46630098976596407,0.97630909807025
2.446,200,0.35012197835851083,0.3225194993051795,0.0,0.14833593401149714,0.2718092821050522,0.46630098976596407,0.97630909807025
2.448,200,0.35012197835851083,0.3225194993051795,0.0,0.14833593401149714,0.2718092821050522,0.46630098976596407,0.97630909807025
2.45,200,0.35012197835851083,0.3225194993051795,0.0,0.14833593401149714,0.2718092821050522,0.46630098976596407,0.97630909807025
2.452,200,0.35012197835851083,0.3225194993051795,0.0,0.14833593401149714,0.2718092821050522,0.46630098976596407,0.97630909807025
2.454,200,0.35012197835851083,0.3225194993051795,0.0,0.14833593401149714,0.2718092821050522,0.46630098976596407,0.97630909807025
2.456,200,0.35012197835851083,0.3225194993051795,0.0,0.14833593401149714,0.2718092821050522,0.46630098976596407,0.97630909807025
2.458,200,0.35012197835851083,0.3225194993051795,0.0,0.14833593401149714,0.2718092821050522,0.46630098976596407,0.97630909807025
2.46,200,0.35012197835851083,0.3225194993051795,0.0,0.14833593401149714,0.2718092821050522,0.46630098976596407,0.97630909807025
2.462,200,0.35012197835851083,0.3225194993051795,0.0,0.14833593401149714,0.2718092821050522,0.46630098976596407,0.97630909807025
2.464,200,0.35012197835851083,0.3225194993051795,0.0,0.14833593401149714,0.2718092821050522,0.46630098976596407,0.97630909807025
2.466,200,0.35012197835851083,0.3225194993051795,0.0,0.14833593401149714,0.2718092821050522,0.46630098976596407,0.97630909807025
