episode_id,policy_path_id,window_start,cycle_id,order_id,order_slot,post_time_s,qty,fill_time_s
2,2,2025-05-29 10:32:00.032150-04:00,2,22,2,0.92191192462456,1,1.153289141836066
2,3,2025-05-29 10:32:00.032150-04:00,0,0,0,0.0,1,0.12168989121263986
2,3,2025-05-29 10:32:00.032150-04:00,0,1,1,0.01,1,0.12203296483552145
2,3,2025-05-29 10:32:00.032150-04:00,0,2,2,0.02,1,0.13769613613322007
2,3,2025-05-29 10:32:00.032150-04:00,1,10,0,0.4507779452357535,1,0.5977353765219763
2,3,2025-05-29 10:32:00.032150-04:00,1,11,1,0.4607779452357535,1,0.6005572694953262
2,3,2025-05-29 10:32:00.032150-04:00,1,12,2,0.4707779452357535,1,0.610345907370293
2,3,2025-05-29 10:32:00.032150-04:00,2,20,0,0.9016505325185356,1,1.1962497979304345
2,3,2025-05-29 10:32:00.032150-04:00,2,21,1,0.9116505325185356,1,1.198670598346671
2,3,2025-05-29 10:32:00.032150-04:00,2,22,2,0.9216505325185356,1,1.201370586725562
2,4,2025-05-29 10:32:00.032150-04:00,0,0,0,0.0,1,0.4214853696163313
2,4,2025-05-29 10:32:00.032150-04:00,0,1,1,0.01,1,0.42330698639660574
2,4,2025-05-29 10:32:00.032150-04:00,0,2,2,0.02,1,0.42468149715202874
2,4,2025-05-29 10:32:00.032150-04:00,1,10,0,0.48556819211703167,1,0.5954059420053257
2,4,2025-05-29 10:32:00.032150-04:00,1,11,1,0.4955681921170317,1,0.5983241514039189
2,4,2025-05-29 10:32:00.032150-04:00,1,12,2,0.5055681921170316,1,0.6076347955188156
2,4,2025-05-29 10:32:00.032150-04:00,2,20,0,0.9365075614768611,1,1.1662082561324902
2,4,2025-05-29 10:32:00.032150-04:00,2,21,1,0.9465075614768611,1,1.1673972155336858
2,4,2025-05-29 10:32:00.032150-04:00,2,22,2,0.9565075614768611,1,1.1689731653865978
2,5,2025-05-29 10:32:00.032150-04:00,0,0,0,0.0,1,0.12205396300883062
2,5,2025-05-29 10:32:00.032150-04:00,0,1,1,0.01,1,0.1287940230231619
2,5,2025-05-29 10:32:00.032150-04:00,0,2,2,0.02,1,0.14247577701506098
2,5,2025-05-29 10:32:00.032150-04:00,1,10,0,0.4508680997597793,1,0.7304089249215162
2,5,2025-05-29 10:32:00.032150-04:00,1,11,1,0.4608680997597793,1,0.7534601107637657
2,5,2025-05-29 10:32:00.032150-04:00,1,12,2,0.47086809975977933,1,0.7549283058971984
2,5,2025-05-29 10:32:00.032150-04:00,2,20,0,0.9017157962182546,1,1.0181988319779594
2,5,2025-05-29 10:32:00.032150-04:00,2,21,1,0.9117157962182546,1,1.021065787386152
2,5,2025-05-29 10:32:00.032150-04:00,2,22,2,0.9217157962182546,1,1.0231084353006588
2,6,2025-05-29 10:32:00.032150-04:00,0,0,0,0.0,1,0.10816087081682307
2,6,2025-05-29 10:32:00.032150-04:00,0,1,1,0.01,1,0.1101186588102975
2,6,2025-05-29 10:32:00.032150-04:00,0,2,2,0.02,1,0.11904317417972758
2,6,2025-05-29 10:32:00.032150-04:00,1,10,0,0.45088501438843365,1,0.6585110926852891
2,6,2025-05-29 10:32:00.032150-04:00,1,11,1,0.46088501438843366,1,0.6667344176545446
2,6,2025-05-29 10:32:00.032150-04:00,1,12,2,0.47088501438843366,1,0.6923739388677083
2,6,2025-05-29 10:32:00.032150-04:00,2,20,0,0.9016655762896392,1,1.0301054989603007
2,6,2025-05-29 10:32:00.032150-04:00,2,21,1,0.9116655762896392,1,1.0470677949117941
2,6,2025-05-29 10:32:00.032150-04:00,2,22,2,0.9216655762896392,1,1.052463972418291
2,7,2025-05-29 10:32:00.032150-04:00,0,0,0,0.0,1,0.2412655904912928
2,7,2025-05-29 10:32:00.032150-04:00,0,1,1,0.01,1,0.24861976894467308
2,7,2025-05-29 10:32:00.032150-04:00,0,2,2,0.02,1,0.2508144088476447
2,7,2025-05-29 10:32:00.032150-04:00,1,10,0,0.45091810069185906,1,0.5547927183574947
2,7,2025-05-29 10:32:00.032150-04:00,1,11,1,0.46091810069185907,1,0.565859259040278
2,7,2025-05-29 10:32:00.032150-04:00,1,12,2,0.4709181006918591,1,0.5725256126640119
2,7,2025-05-29 10:32:00.032150-04:00,2,20,0,0.9018328261258283,1,1.3314954822246852
2,7,2025-05-29 10:32:00.032150-04:00,2,21,1,0.9118328261258283,1,1.339557955680685
2,7,2025-05-29 10:32:00.032150-04:00,2,22,2,0.9218328261258283,1,1.3543754712424119
2,8,2025-05-29 10:32:00.032150-04:00,0,0,0,0.0,1,0.17997363524611346
2,8,2025-05-29 10:32:00.032150-04:00,0,1,1,0.01,1,0.21848506256794858
2,8,2025-05-29 10:32:00.032150-04:00,0,2,2,0.02,1,0.21992732790799113
2,8,2025-05-29 10:32:00.032150-04:00,1,10,0,0.45091263024660655,1,0.8298995388796863
2,8,2025-05-29 10:32:00.032150-04:00,1,11,1,0.46091263024660656,1,0.8401437740450178
2,8,2025-05-29 10:32:00.032150-04:00,1,12,2,0.47091263024660657,1,0.8436952679492491
2,8,2025-05-29 10:32:00.032150-04:00,2,20,0,0.9045751347466027,1,1.3802946393337094
2,8,2025-05-29 10:32:00.032150-04:00,2,21,1,0.9145751347466027,1,1.3909815240399457
2,8,2025-05-29 10:32:00.032150-04:00,2,22,2,0.9245751347466027,1,1.3928688619787861
2,9,2025-05-29 10:32:00.032150-04:00,0,0,0,0.0,1,0.4600816104595822
2,9,2025-05-29 10:32:00.032150-04:00,0,1,1,0.01,1,0.4628654025885905
2,9,2025-05-29 10:32:00.032150-04:00,0,2,2,0.02,1,0.4645072033496764
2,9,2025-05-29 10:32:00.032150-04:00,1,10,0,0.5253057894351533,1,0.7064793462701902
2,9,2025-05-29 10:32:00.032150-04:00,1,11,1,0.5353057894351533,1,0.7100737757711882
2,9,2025-05-29 10:32:00.032150-04:00,1,12,2,0.5453057894351533,1,0.7116135383348505
2,9,2025-05-29 10:32:00.032150-04:00,2,20,0,0.9762220613256481,1,1.34890028850806
2,9,2025-05-29 10:32:00.032150-04:00,2,21,1,0.9862220613256482,1,1.34906627189732
2,9,2025-05-29 10:32:00.032150-04:00,2,22,2,0.9962220613256482,1,1.3527968910086625
3,0,2025-05-29 10:33:00.066354-04:00,0,0,0,0.0,1,0.1846169340696004
3,0,2025-05-29 10:33:00.066354-04:00,0,1,1,0.01,1,0.19375074944683043
3,0,2025-05-29 10:33:00.066354-04:00,0,2,2,0.02,1,0.20194067921563164
3,0,2025-05-29 10:33:00.066354-04:00,1,10,0,0.4508543931924903,1,1.4519308164884257
3,0,2025-05-29 10:33:00.066354-04:00,1,11,1,0.46085439319249033,1,1.4572823032883024
3,0,2025-05-29 10:33:00.066354-04:00,1,12,2,0.47085439319249034,1,1.4587879175069192
3,0,2025-05-29 10:33:00.066354-04:00,2,20,0,1.5196663592718849,1,1.620838761766478
3,0,2025-05-29 10:33:00.066354-04:00,2,21,1,1.5296663592718849,1,1.6215987091564874
3,0,2025-05-29 10:33:00.066354-04:00,2,22,2,1.5396663592718849,1,1.629839451379679
3,1,2025-05-29 10:33:00.066354-04:00,0,0,0,0.0,1,0.20438947861499018
3,1,2025-05-29 10:33:00.066354-04:00,0,1,1,0.01,1,0.2118580050180539
3,1,2025-05-29 10:33:00.066354-04:00,0,2,2,0.02,1,0.23014494325483975
3,1,2025-05-29 10:33:00.066354-04:00,1,10,0,0.45086903947736606,1,0.5626881880700174
3,1,2025-05-29 10:33:00.066354-04:00,1,11,1,0.46086903947736607,1,0.5664947956798547
3,1,2025-05-29 10:33:00.066354-04:00,1,12,2,0.4708690394773661,1,0.5668096207974567
3,1,2025-05-29 10:33:00.066354-04:00,2,20,0,0.9018562032009899,1,1.181509334780864
3,1,2025-05-29 10:33:00.066354-04:00,2,21,1,0.9118562032009899,1,1.2020010948078825
