episode_id,policy_path_id,window_start,cycle_id,order_id,order_slot,post_time_s,qty,time_s,event_kind,displacement_delta
4,0,2025-05-29 10:34:00.013360-04:00,0,4,4,0.04,1,0.4002517130027842,cancel,-1
4,0,2025-05-29 10:34:00.013360-04:00,0,5,5,0.05,1,0.05,post,1
4,0,2025-05-29 10:34:00.013360-04:00,0,5,5,0.05,1,0.4003464842361658,cancel,-1
4,0,2025-05-29 10:34:00.013360-04:00,0,6,6,0.06,1,0.06,post,1
4,0,2025-05-29 10:34:00.013360-04:00,0,6,6,0.06,1,0.4005309301173705,cancel,-1
4,0,2025-05-29 10:34:00.013360-04:00,0,7,7,0.07,1,0.07,post,1
4,0,2025-05-29 10:34:00.013360-04:00,0,7,7,0.07,1,0.40071316066005075,cancel,-1
4,0,2025-05-29 10:34:00.013360-04:00,0,8,8,0.08,1,0.08,post,1
4,0,2025-05-29 10:34:00.013360-04:00,0,8,8,0.08,1,0.40073440042695196,cancel,-1
4,0,2025-05-29 10:34:00.013360-04:00,0,9,9,0.09,1,0.09,post,1
4,0,2025-05-29 10:34:00.013360-04:00,0,9,9,0.09,1,0.4008634375393853,cancel,-1
4,0,2025-05-29 10:34:00.013360-04:00,1,10,0,0.4508634375393853,1,0.4508634375393853,post,1
4,0,2025-05-29 10:34:00.013360-04:00,1,10,0,0.4508634375393853,1,1.0459702978157428,fill,-1
4,0,2025-05-29 10:34:00.013360-04:00,1,11,1,0.4608634375393853,1,0.4608634375393853,post,1
4,0,2025-05-29 10:34:00.013360-04:00,1,11,1,0.4608634375393853,1,1.0746252951468096,fill,-1
4,0,2025-05-29 10:34:00.013360-04:00,1,12,2,0.4708634375393853,1,0.4708634375393853,post,1
4,0,2025-05-29 10:34:00.013360-04:00,1,12,2,0.4708634375393853,1,1.0925863503480107,fill,-1
4,0,2025-05-29 10:34:00.013360-04:00,1,13,3,0.4808634375393853,1,0.4808634375393853,post,1
4,0,2025-05-29 10:34:00.013360-04:00,1,13,3,0.4808634375393853,1,1.1026879312509206,cancel,-1
4,0,2025-05-29 10:34:00.013360-04:00,1,14,4,0.49086343753938527,1,0.49086343753938527,post,1
4,0,2025-05-29 10:34:00.013360-04:00,1,14,4,0.49086343753938527,1,1.102804692709739,cancel,-1
4,0,2025-05-29 10:34:00.013360-04:00,1,15,5,0.5008634375393853,1,0.5008634375393853,post,1
4,0,2025-05-29 10:34:00.013360-04:00,1,15,5,0.5008634375393853,1,1.1029237190285952,cancel,-1
4,0,2025-05-29 10:34:00.013360-04:00,1,16,6,0.5108634375393852,1,0.5108634375393852,post,1
4,0,2025-05-29 10:34:00.013360-04:00,1,16,6,0.5108634375393852,1,1.1031260111317935,cancel,-1
4,0,2025-05-29 10:34:00.013360-04:00,1,17,7,0.5208634375393852,1,0.5208634375393852,post,1
4,0,2025-05-29 10:34:00.013360-04:00,1,17,7,0.5208634375393852,1,1.1033985293508566,cancel,-1
4,0,2025-05-29 10:34:00.013360-04:00,1,18,8,0.5308634375393853,1,0.5308634375393853,post,1
4,0,2025-05-29 10:34:00.013360-04:00,1,18,8,0.5308634375393853,1,1.1034199811837855,cancel,-1
4,0,2025-05-29 10:34:00.013360-04:00,1,19,9,0.5408634375393853,1,0.5408634375393853,post,1
4,0,2025-05-29 10:34:00.013360-04:00,1,19,9,0.5408634375393853,1,1.1035053059654396,cancel,-1
4,0,2025-05-29 10:34:00.013360-04:00,2,20,0,1.1535053059654397,1,1.1535053059654397,post,1
4,0,2025-05-29 10:34:00.013360-04:00,2,20,0,1.1535053059654397,1,1.3764170143821313,fill,-1
4,0,2025-05-29 10:34:00.013360-04:00,2,21,1,1.1635053059654397,1,1.1635053059654397,post,1
4,0,2025-05-29 10:34:00.013360-04:00,2,21,1,1.1635053059654397,1,1.4091637168409052,fill,-1
4,0,2025-05-29 10:34:00.013360-04:00,2,22,2,1.1735053059654397,1,1.1735053059654397,post,1
4,0,2025-05-29 10:34:00.013360-04:00,2,22,2,1.1735053059654397,1,1.4108475122245743,fill,-1
4,0,2025-05-29 10:34:00.013360-04:00,2,23,3,1.1835053059654397,1,1.1835053059654397,post,1
4,0,2025-05-29 10:34:00.013360-04:00,2,23,3,1.1835053059654397,1,1.553558090297569,cancel,-1
4,0,2025-05-29 10:34:00.013360-04:00,2,24,4,1.1935053059654397,1,1.1935053059654397,post,1
4,0,2025-05-29 10:34:00.013360-04:00,2,24,4,1.1935053059654397,1,1.5539763681755974,cancel,-1
4,0,2025-05-29 10:34:00.013360-04:00,2,25,5,1.2035053059654397,1,1.2035053059654397,post,1
4,0,2025-05-29 10:34:00.013360-04:00,2,25,5,1.2035053059654397,1,1.553982011152754,cancel,-1
4,0,2025-05-29 10:34:00.013360-04:00,2,26,6,1.2135053059654397,1,1.2135053059654397,post,1
4,0,2025-05-29 10:34:00.013360-04:00,2,26,6,1.2135053059654397,1,1.5540621021866747,cancel,-1
4,0,2025-05-29 10:34:00.013360-04:00,2,27,7,1.2235053059654397,1,1.2235053059654397,post,1
4,0,2025-05-29 10:34:00.013360-04:00,2,27,7,1.2235053059654397,1,1.5540850106532678,cancel,-1
4,0,2025-05-29 10:34:00.013360-04:00,2,28,8,1.2335053059654397,1,1.2335053059654397,post,1
4,0,2025-05-29 10:34:00.013360-04:00,2,28,8,1.2335053059654397,1,1.5543991880731203,cancel,-1
4,0,2025-05-29 10:34:00.013360-04:00,2,29,9,1.2435053059654397,1,1.2435053059654397,post,1
4,0,2025-05-29 10:34:00.013360-04:00,2,29,9,1.2435053059654397,1,1.5544877964104207,cancel,-1
4,1,2025-05-29 10:34:00.013360-04:00,0,0,0,0.0,1,0.0,post,1
4,1,2025-05-29 10:34:00.013360-04:00,0,0,0,0.0,1,0.3761246172804601,fill,-1
4,1,2025-05-29 10:34:00.013360-04:00,0,1,1,0.01,1,0.01,post,1
4,1,2025-05-29 10:34:00.013360-04:00,0,1,1,0.01,1,0.3845667720189085,fill,-1
4,1,2025-05-29 10:34:00.013360-04:00,0,2,2,0.02,1,0.02,post,1
4,1,2025-05-29 10:34:00.013360-04:00,0,2,2,0.02,1,0.4027855869014741,fill,-1
4,1,2025-05-29 10:34:00.013360-04:00,0,3,3,0.03,1,0.03,post,1
4,1,2025-05-29 10:34:00.013360-04:00,0,3,3,0.03,1,0.41285729841641594,cancel,-1
4,1,2025-05-29 10:34:00.013360-04:00,0,4,4,0.04,1,0.04,post,1
4,1,2025-05-29 10:34:00.013360-04:00,0,4,4,0.04,1,0.41310665621201165,cancel,-1
4,1,2025-05-29 10:34:00.013360-04:00,0,5,5,0.05,1,0.05,post,1
4,1,2025-05-29 10:34:00.013360-04:00,0,5,5,0.05,1,0.4132336421970735,cancel,-1
4,1,2025-05-29 10:34:00.013360-04:00,0,6,6,0.06,1,0.06,post,1
4,1,2025-05-29 10:34:00.013360-04:00,0,6,6,0.06,1,0.4132480942321251,cancel,-1
4,1,2025-05-29 10:34:00.013360-04:00,0,7,7,0.07,1,0.07,post,1
4,1,2025-05-29 10:34:00.013360-04:00,0,7,7,0.07,1,0.4134571203541403,cancel,-1
4,1,2025-05-29 10:34:00.013360-04:00,0,8,8,0.08,1,0.08,post,1
4,1,2025-05-29 10:34:00.013360-04:00,0,8,8,0.08,1,0.41369290367188416,cancel,-1
4,1,2025-05-29 10:34:00.013360-04:00,0,9,9,0.09,1,0.09,post,1
4,1,2025-05-29 10:34:00.013360-04:00,0,9,9,0.09,1,0.4137431467153363,cancel,-1
4,1,2025-05-29 10:34:00.013360-04:00,1,10,0,0.4637431467153363,1,0.4637431467153363,post,1
4,1,2025-05-29 10:34:00.013360-04:00,1,10,0,0.4637431467153363,1,0.5650919760578932,fill,-1
4,1,2025-05-29 10:34:00.013360-04:00,1,11,1,0.4737431467153363,1,0.4737431467153363,post,1
4,1,2025-05-29 10:34:00.013360-04:00,1,11,1,0.4737431467153363,1,0.5747200270061971,fill,-1
4,1,2025-05-29 10:34:00.013360-04:00,1,12,2,0.4837431467153363,1,0.4837431467153363,post,1
4,1,2025-05-29 10:34:00.013360-04:00,1,12,2,0.4837431467153363,1,0.5769285077028967,fill,-1
4,1,2025-05-29 10:34:00.013360-04:00,1,13,3,0.49374314671533626,1,0.49374314671533626,post,1
4,1,2025-05-29 10:34:00.013360-04:00,1,13,3,0.49374314671533626,1,0.864049425188142,cancel,-1
4,1,2025-05-29 10:34:00.013360-04:00,1,14,4,0.5037431467153363,1,0.5037431467153363,post,1
4,1,2025-05-29 10:34:00.013360-04:00,1,14,4,0.5037431467153363,1,0.8642320165143254,cancel,-1
4,1,2025-05-29 10:34:00.013360-04:00,1,15,5,0.5137431467153363,1,0.5137431467153363,post,1
4,1,2025-05-29 10:34:00.013360-04:00,1,15,5,0.5137431467153363,1,0.8642342667680646,cancel,-1
4,1,2025-05-29 10:34:00.013360-04:00,1,16,6,0.5237431467153363,1,0.5237431467153363,post,1
4,1,2025-05-29 10:34:00.013360-04:00,1,16,6,0.5237431467153363,1,0.8644456159380912,cancel,-1
4,1,2025-05-29 10:34:00.013360-04:00,1,17,7,0.5337431467153363,1,0.5337431467153363,post,1
4,1,2025-05-29 10:34:00.013360-04:00,1,17,7,0.5337431467153363,1,0.8645944481421927,cancel,-1
4,1,2025-05-29 10:34:00.013360-04:00,1,18,8,0.5437431467153363,1,0.5437431467153363,post,1
4,1,2025-05-29 10:34:00.013360-04:00,1,18,8,0.5437431467153363,1,0.8646289748796884,cancel,-1
4,1,2025-05-29 10:34:00.013360-04:00,1,19,9,0.5537431467153363,1,0.5537431467153363,post,1
4,1,2025-05-29 10:34:00.013360-04:00,1,19,9,0.5537431467153363,1,0.8646405589013666,cancel,-1
4,1,2025-05-29 10:34:00.013360-04:00,2,20,0,0.9146405589013666,1,0.9146405589013666,post,1
4,1,2025-05-29 10:34:00.013360-04:00,2,20,0,0.9146405589013666,1,1.3965546148123726,fill,-1
4,1,2025-05-29 10:34:00.013360-04:00,2,21,1,0.9246405589013666,1,0.9246405589013666,post,1
4,1,2025-05-29 10:34:00.013360-04:00,2,21,1,0.9246405589013666,1,1.4020739023191815,fill,-1
4,1,2025-05-29 10:34:00.013360-04:00,2,22,2,0.9346405589013667,1,0.9346405589013667,post,1
4,1,2025-05-29 10:34:00.013360-04:00,2,22,2,0.9346405589013667,1,1.4182767970511727,fill,-1
4,1,2025-05-29 10:34:00.013360-04:00,2,23,3,0.9446405589013667,1,0.9446405589013667,post,1
4,1,2025-05-29 10:34:00.013360-04:00,2,23,3,0.9446405589013667,1,1.4283499990393025,cancel,-1
4,1,2025-05-29 10:34:00.013360-04:00,2,24,4,0.9546405589013667,1,0.9546405589013667,post,1
4,1,2025-05-29 10:34:00.013360-04:00,2,24,4,0.9546405589013667,1,1.4284952856731734,cancel,-1
4,1,2025-05-29 10:34:00.013360-04:00,2,25,5,0.9646405589013667,1,0.9646405589013667,post,1
4,1,2025-05-29 10:34:00.013360-04:00,2,25,5,0.9646405589013667,1,1.4288013226822076,cancel,-1
4,1,2025-05-29 10:34:00.013360-04:00,2,26,6,0.9746405589013667,1,0.9746405589013667,post,1
4,1,2025-05-29 10:34:00.013360-04:00,2,26,6,0.9746405589013667,1,1.4289957500731425,cancel,-1
4,1,2025-05-29 10:34:00.013360-04:00,2,27,7,0.9846405589013667,1,0.9846405589013667,post,1
4,1,2025-05-29 10:34:00.013360-04:00,2,27,7,0.9846405589013667,1,1.4290082163069786,cancel,-1
4,1,2025-05-29 10:34:00.013360-04:00,2,28,8,0.9946405589013666,1,0.9946405589013666,post,1
4,1,2025-05-29 10:34:00.013360-04:00,2,28,8,0.9946405589013666,1,1.4291205421135702,cancel,-1
4,1,2025-05-29 10:34:00.013360-04:00,2,29,9,1.0046405589013667,1,1.0046405589013667,post,1
4,1,2025-05-29 10:34:00.013360-04:00,2,29,9,1.0046405589013667,1,1.4292198351631986,cancel,-1
4,2,2025-05-29 10:34:00.013360-04:00,0,0,0,0.0,1,0.0,post,1
4,2,2025-05-29 10:34:00.013360-04:00,0,0,0,0.0,1,0.15883510981929513,fill,-1
4,2,2025-05-29 10:34:00.013360-04:00,0,1,1,0.01,1,0.01,post,1
4,2,2025-05-29 10:34:00.013360-04:00,0,1,1,0.01,1,0.17233350285555368,fill,-1
4,2,2025-05-29 10:34:00.013360-04:00,0,2,2,0.02,1,0.02,post,1
4,2,2025-05-29 10:34:00.013360-04:00,0,2,2,0.02,1,0.17389040012399826,fill,-1
4,2,2025-05-29 10:34:00.013360-04:00,0,3,3,0.03,1,0.03,post,1
4,2,2025-05-29 10:34:00.013360-04:00,0,3,3,0.03,1,0.4000948964797857,cancel,-1
4,2,2025-05-29 10:34:00.013360-04:00,0,4,4,0.04,1,0.04,post,1
4,2,2025-05-29 10:34:00.013360-04:00,0,4,4,0.04,1,0.40031667256061115,cancel,-1
4,2,2025-05-29 10:34:00.013360-04:00,0,5,5,0.05,1,0.05,post,1
4,2,2025-05-29 10:34:00.013360-04:00,0,5,5,0.05,1,0.4004051878647051,cancel,-1
4,2,2025-05-29 10:34:00.013360-04:00,0,6,6,0.06,1,0.06,post,1
4,2,2025-05-29 10:34:00.013360-04:00,0,6,6,0.06,1,0.40042105017954177,cancel,-1
4,2,2025-05-29 10:34:00.013360-04:00,0,7,7,0.07,1,0.07,post,1
4,2,2025-05-29 10:34:00.013360-04:00,0,7,7,0.07,1,0.4005446787468768,cancel,-1
4,2,2025-05-29 10:34:00.013360-04:00,0,8,8,0.08,1,0.08,post,1
4,2,2025-05-29 10:34:00.013360-04:00,0,8,8,0.08,1,0.40097440252563415,cancel,-1
4,2,2025-05-29 10:34:00.013360-04:00,0,9,9,0.09,1,0.09,post,1
4,2,2025-05-29 10:34:00.013360-04:00,0,9,9,0.09,1,0.40098484770938164,cancel,-1
4,2,2025-05-29 10:34:00.013360-04:00,1,10,0,0.45098484770938163,1,0.45098484770938163,post,1
4,2,2025-05-29 10:34:00.013360-04:00,1,10,0,0.45098484770938163,1,0.558935111858895,fill,-1
4,2,2025-05-29 10:34:00.013360-04:00,1,11,1,0.46098484770938164,1,0.46098484770938164,post,1
4,2,2025-05-29 10:34:00.013360-04:00,1,11,1,0.46098484770938164,1,0.5687896034043766,fill,-1
4,2,2025-05-29 10:34:00.013360-04:00,1,12,2,0.47098484770938165,1,0.47098484770938165,post,1
4,2,2025-05-29 10:34:00.013360-04:00,1,12,2,0.47098484770938165,1,0.5820773495492763,fill,-1
4,2,2025-05-29 10:34:00.013360-04:00,1,13,3,0.48098484770938166,1,0.48098484770938166,post,1
4,2,2025-05-29 10:34:00.013360-04:00,1,13,3,0.48098484770938166,1,0.851203661091449,cancel,-1
4,2,2025-05-29 10:34:00.013360-04:00,1,14,4,0.4909848477093816,1,0.4909848477093816,post,1
4,2,2025-05-29 10:34:00.013360-04:00,1,14,4,0.4909848477093816,1,0.8513110197920428,cancel,-1
4,2,2025-05-29 10:34:00.013360-04:00,1,15,5,0.5009848477093817,1,0.5009848477093817,post,1
4,2,2025-05-29 10:34:00.013360-04:00,1,15,5,0.5009848477093817,1,0.8514938107763935,cancel,-1
4,2,2025-05-29 10:34:00.013360-04:00,1,16,6,0.5109848477093817,1,0.5109848477093817,post,1
4,2,2025-05-29 10:34:00.013360-04:00,1,16,6,0.5109848477093817,1,0.8516287882170037,cancel,-1
4,2,2025-05-29 10:34:00.013360-04:00,1,17,7,0.5209848477093817,1,0.5209848477093817,post,1
4,2,2025-05-29 10:34:00.013360-04:00,1,17,7,0.5209848477093817,1,0.8516686831609642,cancel,-1
4,2,2025-05-29 10:34:00.013360-04:00,1,18,8,0.5309848477093816,1,0.5309848477093816,post,1
4,2,2025-05-29 10:34:00.013360-04:00,1,18,8,0.5309848477093816,1,0.8518253999758366,cancel,-1
4,2,2025-05-29 10:34:00.013360-04:00,1,19,9,0.5409848477093816,1,0.5409848477093816,post,1
4,2,2025-05-29 10:34:00.013360-04:00,1,19,9,0.5409848477093816,1,0.851894976385111,cancel,-1
4,2,2025-05-29 10:34:00.013360-04:00,2,20,0,0.9018949763851111,1,0.9018949763851111,post,1
4,2,2025-05-29 10:34:00.013360-04:00,2,20,0,0.9018949763851111,1,1.009059626088582,fill,-1
4,2,2025-05-29 10:34:00.013360-04:00,2,21,1,0.9118949763851111,1,0.9118949763851111,post,1
4,2,2025-05-29 10:34:00.013360-04:00,2,21,1,0.9118949763851111,1,1.009087078127131,fill,-1
4,2,2025-05-29 10:34:00.013360-04:00,2,22,2,0.9218949763851111,1,0.9218949763851111,post,1
4,2,2025-05-29 10:34:00.013360-04:00,2,22,2,0.9218949763851111,1,1.0162718614962103,fill,-1
4,2,2025-05-29 10:34:00.013360-04:00,2,23,3,0.9318949763851111,1,0.9318949763851111,post,1
4,2,2025-05-29 10:34:00.013360-04:00,2,23,3,0.9318949763851111,1,1.301943040782849,cancel,-1
4,2,2025-05-29 10:34:00.013360-04:00,2,24,4,0.9418949763851111,1,0.9418949763851111,post,1
4,2,2025-05-29 10:34:00.013360-04:00,2,24,4,0.9418949763851111,1,1.3020888437144424,cancel,-1
4,2,2025-05-29 10:34:00.013360-04:00,2,25,5,0.9518949763851111,1,0.9518949763851111,post,1
4,2,2025-05-29 10:34:00.013360-04:00,2,25,5,0.9518949763851111,1,1.3021045443615955,cancel,-1
4,2,2025-05-29 10:34:00.013360-04:00,2,26,6,0.961894976385111,1,0.961894976385111,post,1
4,2,2025-05-29 10:34:00.013360-04:00,2,26,6,0.961894976385111,1,1.3024807056052252,cancel,-1
4,2,2025-05-29 10:34:00.013360-04:00,2,27,7,0.971894976385111,1,0.971894976385111,post,1
4,2,2025-05-29 10:34:00.013360-04:00,2,27,7,0.971894976385111,1,1.3025933017764104,cancel,-1
4,2,2025-05-29 10:34:00.013360-04:00,2,28,8,0.981894976385111,1,0.981894976385111,post,1
4,2,2025-05-29 10:34:00.013360-04:00,2,28,8,0.981894976385111,1,1.3027618402333503,cancel,-1
4,2,2025-05-29 10:34:00.013360-04:00,2,29,9,0.991894976385111,1,0.991894976385111,post,1
4,2,2025-05-29 10:34:00.013360-04:00,2,29,9,0.991894976385111,1,1.3027961371599908,cancel,-1
4,3,2025-05-29 10:34:00.013360-04:00,0,0,0,0.0,1,0.0,post,1
4,3,2025-05-29 10:34:00.013360-04:00,0,0,0,0.0,1,0.2142965614176882,fill,-1
4,3,2025-05-29 10:34:00.013360-04:00,0,1,1,0.01,1,0.01,post,1
4,3,2025-05-29 10:34:00.013360-04:00,0,1,1,0.01,1,0.21474897453461064,fill,-1
4,3,2025-05-29 10:34:00.013360-04:00,0,2,2,0.02,1,0.02,post,1
4,3,2025-05-29 10:34:00.013360-04:00,0,2,2,0.02,1,0.22279940071658016,fill,-1
4,3,2025-05-29 10:34:00.013360-04:00,0,3,3,0.03,1,0.03,post,1
4,3,2025-05-29 10:34:00.013360-04:00,0,3,3,0.03,1,0.4001420256360324,cancel,-1
4,3,2025-05-29 10:34:00.013360-04:00,0,4,4,0.04,1,0.04,post,1
4,3,2025-05-29 10:34:00.013360-04:00,0,4,4,0.04,1,0.40024555790798216,cancel,-1
4,3,2025-05-29 10:34:00.013360-04:00,0,5,5,0.05,1,0.05,post,1
4,3,2025-05-29 10:34:00.013360-04:00,0,5,5,0.05,1,0.4005411041440968,cancel,-1
4,3,2025-05-29 10:34:00.013360-04:00,0,6,6,0.06,1,0.06,post,1
4,3,2025-05-29 10:34:00.013360-04:00,0,6,6,0.06,1,0.4006729981440022,cancel,-1
4,3,2025-05-29 10:34:00.013360-04:00,0,7,7,0.07,1,0.07,post,1
4,3,2025-05-29 10:34:00.013360-04:00,0,7,7,0.07,1,0.4007172952597802,cancel,-1
4,3,2025-05-29 10:34:00.013360-04:00,0,8,8,0.08,1,0.08,post,1
4,3,2025-05-29 10:34:00.013360-04:00,0,8,8,0.08,1,0.40082928778143195,cancel,-1
4,3,2025-05-29 10:34:00.013360-04:00,0,9,9,0.09,1,0.09,post,1
4,3,2025-05-29 10:34:00.013360-04:00,0,9,9,0.09,1,0.40083242684057874,cancel,-1
4,3,2025-05-29 10:34:00.013360-04:00,1,10,0,0.4508324268405787,1,0.4508324268405787,post,1
4,3,2025-05-29 10:34:00.013360-04:00,1,10,0,0.4508324268405787,1,0.5669522011234303,fill,-1
4,3,2025-05-29 10:34:00.013360-04:00,1,11,1,0.46083242684057873,1,0.46083242684057873,post,1
4,3,2025-05-29 10:34:00.013360-04:00,1,11,1,0.46083242684057873,1,0.5768536099026518,fill,-1
4,3,2025-05-29 10:34:00.013360-04:00,1,12,2,0.47083242684057874,1,0.47083242684057874,post,1
4,3,2025-05-29 10:34:00.013360-04:00,1,12,2,0.47083242684057874,1,0.589471847172502,fill,-1
4,3,2025-05-29 10:34:00.013360-04:00,1,13,3,0.4808324268405787,1,0.4808324268405787,post,1
4,3,2025-05-29 10:34:00.013360-04:00,1,13,3,0.4808324268405787,1,0.8511212140996537,cancel,-1
4,3,2025-05-29 10:34:00.013360-04:00,1,14,4,0.4908324268405787,1,0.4908324268405787,post,1
4,3,2025-05-29 10:34:00.013360-04:00,1,14,4,0.4908324268405787,1,0.8511582902160475,cancel,-1
4,3,2025-05-29 10:34:00.013360-04:00,1,15,5,0.5008324268405787,1,0.5008324268405787,post,1
4,3,2025-05-29 10:34:00.013360-04:00,1,15,5,0.5008324268405787,1,0.8512113938821122,cancel,-1
4,3,2025-05-29 10:34:00.013360-04:00,1,16,6,0.5108324268405787,1,0.5108324268405787,post,1
4,3,2025-05-29 10:34:00.013360-04:00,1,16,6,0.5108324268405787,1,0.8513282813736089,cancel,-1
4,3,2025-05-29 10:34:00.013360-04:00,1,17,7,0.5208324268405787,1,0.5208324268405787,post,1
4,3,2025-05-29 10:34:00.013360-04:00,1,17,7,0.5208324268405787,1,0.8514343912731631,cancel,-1
4,3,2025-05-29 10:34:00.013360-04:00,1,18,8,0.5308324268405787,1,0.5308324268405787,post,1
4,3,2025-05-29 10:34:00.013360-04:00,1,18,8,0.5308324268405787,1,0.8514614186941786,cancel,-1
4,3,2025-05-29 10:34:00.013360-04:00,1,19,9,0.5408324268405788,1,0.5408324268405788,post,1
4,3,2025-05-29 10:34:00.013360-04:00,1,19,9,0.5408324268405788,1,0.8515796872070507,cancel,-1
4,3,2025-05-29 10:34:00.013360-04:00,2,20,0,0.9015796872070507,1,0.9015796872070507,post,1
4,3,2025-05-29 10:34:00.013360-04:00,2,20,0,0.9015796872070507,1,1.021513981002399,fill,-1
4,3,2025-05-29 10:34:00.013360-04:00,2,21,1,0.9115796872070507,1,0.9115796872070507,post,1
4,3,2025-05-29 10:34:00.013360-04:00,2,21,1,0.9115796872070507,1,1.033289302306193,fill,-1
4,3,2025-05-29 10:34:00.013360-04:00,2,22,2,0.9215796872070507,1,0.9215796872070507,post,1
4,3,2025-05-29 10:34:00.013360-04:00,2,22,2,0.9215796872070507,1,1.0352582415311833,fill,-1
4,3,2025-05-29 10:34:00.013360-04:00,2,23,3,0.9315796872070508,1,0.9315796872070508,post,1
4,3,2025-05-29 10:34:00.013360-04:00,2,23,3,0.9315796872070508,1,1.301929885697647,cancel,-1
4,3,2025-05-29 10:34:00.013360-04:00,2,24,4,0.9415796872070508,1,0.9415796872070508,post,1
4,3,2025-05-29 10:34:00.013360-04:00,2,24,4,0.9415796872070508,1,1.3019587384604714,cancel,-1
4,3,2025-05-29 10:34:00.013360-04:00,2,25,5,0.9515796872070508,1,0.9515796872070508,post,1
4,3,2025-05-29 10:34:00.013360-04:00,2,25,5,0.9515796872070508,1,1.3021107816192095,cancel,-1
4,3,2025-05-29 10:34:00.013360-04:00,2,26,6,0.9615796872070508,1,0.9615796872070508,post,1
4,3,2025-05-29 10:34:00.013360-04:00,2,26,6,0.9615796872070508,1,1.302159178883573,cancel,-1
4,3,2025-05-29 10:34:00.013360-04:00,2,27,7,0.9715796872070508,1,0.9715796872070508,post,1
4,3,2025-05-29 10:34:00.013360-04:00,2,27,7,0.9715796872070508,1,1.3022591624429694,cancel,-1
4,3,2025-05-29 10:34:00.013360-04:00,2,28,8,0.9815796872070507,1,0.9815796872070507,post,1
4,3,2025-05-29 10:34:00.013360-04:00,2,28,8,0.9815796872070507,1,1.3023201093097332,cancel,-1
4,3,2025-05-29 10:34:00.013360-04:00,2,29,9,0.9915796872070507,1,0.9915796872070507,post,1
4,3,2025-05-29 10:34:00.013360-04:00,2,29,9,0.9915796872070507,1,1.3023516698588586,cancel,-1
4,4,2025-05-29 10:34:00.013360-04:00,0,0,0,0.0,1,0.0,post,1
4,4,2025-05-29 10:34:00.013360-04:00,0,0,0,0.0,1,0.19527011082200205,fill,-1
4,4,2025-05-29 10:34:00.013360-04:00,0,1,1,0.01,1,0.01,post,1
4,4,2025-05-29 10:34:00.013360-04:00,0,1,1,0.01,1,0.19648430398016142,fill,-1
4,4,2025-05-29 10:34:00.013360-04:00,0,2,2,0.02,1,0.02,post,1
4,4,2025-05-29 10:34:00.013360-04:00,0,2,2,0.02,1,0.2051102563850604,fill,-1
4,4,2025-05-29 10:34:00.013360-04:00,0,3,3,0.03,1,0.03,post,1
4,4,2025-05-29 10:34:00.013360-04:00,0,3,3,0.03,1,0.4002032250807503,cancel,-1
4,4,2025-05-29 10:34:00.013360-04:00,0,4,4,0.04,1,0.04,post,1
4,4,2025-05-29 10:34:00.013360-04:00,0,4,4,0.04,1,0.40033694568901523,cancel,-1
4,4,2025-05-29 10:34:00.013360-04:00,0,5,5,0.05,1,0.05,post,1
4,4,2025-05-29 10:34:00.013360-04:00,0,5,5,0.05,1,0.40048114563928244,cancel,-1
4,4,2025-05-29 10:34:00.013360-04:00,0,6,6,0.06,1,0.06,post,1
4,4,2025-05-29 10:34:00.013360-04:00,0,6,6,0.06,1,0.4006389676291507,cancel,-1
4,4,2025-05-29 10:34:00.013360-04:00,0,7,7,0.07,1,0.07,post,1
4,4,2025-05-29 10:34:00.013360-04:00,0,7,7,0.07,1,0.4008093007025944,cancel,-1
4,4,2025-05-29 10:34:00.013360-04:00,0,8,8,0.08,1,0.08,post,1
4,4,2025-05-29 10:34:00.013360-04:00,0,8,8,0.08,1,0.40092440080769254,cancel,-1
4,4,2025-05-29 10:34:00.013360-04:00,0,9,9,0.09,1,0.09,post,1
4,4,2025-05-29 10:34:00.013360-04:00,0,9,9,0.09,1,0.4009465483653843,cancel,-1
4,4,2025-05-29 10:34:00.013360-04:00,1,10,0,0.4509465483653843,1,0.4509465483653843,post,1
4,4,2025-05-29 10:34:00.013360-04:00,1,10,0,0.4509465483653843,1,0.7636009877045671,fill,-1
4,4,2025-05-29 10:34:00.013360-04:00,1,11,1,0.4609465483653843,1,0.4609465483653843,post,1
4,4,2025-05-29 10:34:00.013360-04:00,1,11,1,0.4609465483653843,1,0.7788303111708439,fill,-1
4,4,2025-05-29 10:34:00.013360-04:00,1,12,2,0.4709465483653843,1,0.4709465483653843,post,1
4,4,2025-05-29 10:34:00.013360-04:00,1,12,2,0.4709465483653843,1,0.7923451298659173,fill,-1
4,4,2025-05-29 10:34:00.013360-04:00,1,13,3,0.4809465483653843,1,0.4809465483653843,post,1
4,4,2025-05-29 10:34:00.013360-04:00,1,13,3,0.4809465483653843,1,0.8511625322076579,cancel,-1
4,4,2025-05-29 10:34:00.013360-04:00,1,14,4,0.49094654836538426,1,0.49094654836538426,post,1
4,4,2025-05-29 10:34:00.013360-04:00,1,14,4,0.49094654836538426,1,0.8512925695756636,cancel,-1
4,4,2025-05-29 10:34:00.013360-04:00,1,15,5,0.5009465483653843,1,0.5009465483653843,post,1
4,4,2025-05-29 10:34:00.013360-04:00,1,15,5,0.5009465483653843,1,0.8516659004637243,cancel,-1
4,4,2025-05-29 10:34:00.013360-04:00,1,16,6,0.5109465483653843,1,0.5109465483653843,post,1
